/*********************************************
 * OPL 12.9.0.0 Data
 * Author: Administrator
 * Creation Date: 2019年7月25日 at 下午3:57:05
 *********************************************/
nbJobs = 10;
nbStages = 5;

nbMach = [3,2,3,2,3];
nbWker = [2,2,2,2,2];

Ops = {
<	1	,	0	,	0	>	,
<	2	,	0	,	1	>	,
<	3	,	0	,	2	>	,
<	4	,	0	,	3	>	,
<	5	,	0	,	4	>	,
<	6	,	1	,	0	>	,
<	7	,	1	,	1	>	,
<	8	,	1	,	2	>	,
<	9	,	1	,	3	>	,
<	10	,	1	,	4	>	,
<	11	,	2	,	0	>	,
<	12	,	2	,	1	>	,
<	13	,	2	,	2	>	,
<	14	,	2	,	3	>	,
<	15	,	2	,	4	>	,
<	16	,	3	,	0	>	,
<	17	,	3	,	1	>	,
<	18	,	3	,	2	>	,
<	19	,	3	,	3	>	,
<	20	,	3	,	4	>	,
<	21	,	4	,	0	>	,
<	22	,	4	,	1	>	,
<	23	,	4	,	2	>	,
<	24	,	4	,	3	>	,
<	25	,	4	,	4	>	,
<	26	,	5	,	0	>	,
<	27	,	5	,	1	>	,
<	28	,	5	,	2	>	,
<	29	,	5	,	3	>	,
<	30	,	5	,	4	>	,
<	31	,	6	,	0	>	,
<	32	,	6	,	1	>	,
<	33	,	6	,	2	>	,
<	34	,	6	,	3	>	,
<	35	,	6	,	4	>	,
<	36	,	7	,	0	>	,
<	37	,	7	,	1	>	,
<	38	,	7	,	2	>	,
<	39	,	7	,	3	>	,
<	40	,	7	,	4	>	,
<	41	,	8	,	0	>	,
<	42	,	8	,	1	>	,
<	43	,	8	,	2	>	,
<	44	,	8	,	3	>	,
<	45	,	8	,	4	>	,
<	46	,	9	,	0	>	,
<	47	,	9	,	1	>	,
<	48	,	9	,	2	>	,
<	49	,	9	,	3	>	,
<	50	,	9	,	4	>	
};

OpDurations = {
<	1	,	0	,	0	,	0	,	0	,	502	,	74	>	,
<	1	,	0	,	0	,	0	,	1	,	502	,	74	>	,
<	1	,	0	,	0	,	1	,	0	,	502	,	76	>	,
<	1	,	0	,	0	,	1	,	1	,	502	,	76	>	,
<	1	,	0	,	0	,	2	,	0	,	502	,	85	>	,
<	1	,	0	,	0	,	2	,	1	,	502	,	85	>	,
<	2	,	0	,	1	,	3	,	2	,	502	,	55	>	,
<	2	,	0	,	1	,	3	,	3	,	502	,	55	>	,
<	2	,	0	,	1	,	4	,	2	,	502	,	63	>	,
<	2	,	0	,	1	,	4	,	3	,	502	,	63	>	,
<	3	,	0	,	2	,	5	,	4	,	502	,	42	>	,
<	3	,	0	,	2	,	5	,	5	,	502	,	42	>	,
<	3	,	0	,	2	,	6	,	4	,	502	,	52	>	,
<	3	,	0	,	2	,	6	,	5	,	502	,	52	>	,
<	3	,	0	,	2	,	7	,	4	,	502	,	77	>	,
<	3	,	0	,	2	,	7	,	5	,	502	,	77	>	,
<	4	,	0	,	3	,	8	,	6	,	502	,	24	>	,
<	4	,	0	,	3	,	8	,	7	,	502	,	24	>	,
<	4	,	0	,	3	,	9	,	6	,	502	,	25	>	,
<	4	,	0	,	3	,	9	,	7	,	502	,	25	>	,
<	5	,	0	,	4	,	10	,	8	,	502	,	30	>	,
<	5	,	0	,	4	,	10	,	9	,	502	,	30	>	,
<	5	,	0	,	4	,	11	,	8	,	502	,	32	>	,
<	5	,	0	,	4	,	11	,	9	,	502	,	32	>	,
<	5	,	0	,	4	,	12	,	8	,	502	,	35	>	,
<	5	,	0	,	4	,	12	,	9	,	502	,	35	>	,
<	6	,	1	,	0	,	0	,	0	,	576	,	10	>	,
<	6	,	1	,	0	,	0	,	1	,	576	,	10	>	,
<	6	,	1	,	0	,	1	,	0	,	576	,	13	>	,
<	6	,	1	,	0	,	1	,	1	,	576	,	13	>	,
<	6	,	1	,	0	,	2	,	0	,	576	,	16	>	,
<	6	,	1	,	0	,	2	,	1	,	576	,	16	>	,
<	7	,	1	,	1	,	3	,	2	,	576	,	68	>	,
<	7	,	1	,	1	,	3	,	3	,	576	,	68	>	,
<	7	,	1	,	1	,	4	,	2	,	576	,	90	>	,
<	7	,	1	,	1	,	4	,	3	,	576	,	90	>	,
<	8	,	1	,	2	,	5	,	4	,	576	,	48	>	,
<	8	,	1	,	2	,	5	,	5	,	576	,	48	>	,
<	8	,	1	,	2	,	6	,	4	,	576	,	56	>	,
<	8	,	1	,	2	,	6	,	5	,	576	,	56	>	,
<	8	,	1	,	2	,	7	,	4	,	576	,	59	>	,
<	8	,	1	,	2	,	7	,	5	,	576	,	59	>	,
<	9	,	1	,	3	,	8	,	6	,	576	,	37	>	,
<	9	,	1	,	3	,	8	,	7	,	576	,	37	>	,
<	9	,	1	,	3	,	9	,	6	,	576	,	53	>	,
<	9	,	1	,	3	,	9	,	7	,	576	,	53	>	,
<	10	,	1	,	4	,	10	,	8	,	576	,	93	>	,
<	10	,	1	,	4	,	10	,	9	,	576	,	93	>	,
<	10	,	1	,	4	,	11	,	8	,	576	,	96	>	,
<	10	,	1	,	4	,	11	,	9	,	576	,	96	>	,
<	10	,	1	,	4	,	12	,	8	,	576	,	101	>	,
<	10	,	1	,	4	,	12	,	9	,	576	,	101	>	,
<	11	,	2	,	0	,	0	,	0	,	519	,	48	>	,
<	11	,	2	,	0	,	0	,	1	,	519	,	48	>	,
<	11	,	2	,	0	,	1	,	0	,	519	,	63	>	,
<	11	,	2	,	0	,	1	,	1	,	519	,	63	>	,
<	11	,	2	,	0	,	2	,	0	,	519	,	67	>	,
<	11	,	2	,	0	,	2	,	1	,	519	,	67	>	,
<	12	,	2	,	1	,	3	,	2	,	519	,	87	>	,
<	12	,	2	,	1	,	3	,	3	,	519	,	87	>	,
<	12	,	2	,	1	,	4	,	2	,	519	,	104	>	,
<	12	,	2	,	1	,	4	,	3	,	519	,	104	>	,
<	13	,	2	,	2	,	5	,	4	,	519	,	77	>	,
<	13	,	2	,	2	,	5	,	5	,	519	,	77	>	,
<	13	,	2	,	2	,	6	,	4	,	519	,	83	>	,
<	13	,	2	,	2	,	6	,	5	,	519	,	83	>	,
<	13	,	2	,	2	,	7	,	4	,	519	,	87	>	,
<	13	,	2	,	2	,	7	,	5	,	519	,	87	>	,
<	14	,	2	,	3	,	8	,	6	,	519	,	9	>	,
<	14	,	2	,	3	,	8	,	7	,	519	,	9	>	,
<	14	,	2	,	3	,	9	,	6	,	519	,	10	>	,
<	14	,	2	,	3	,	9	,	7	,	519	,	10	>	,
<	15	,	2	,	4	,	10	,	8	,	519	,	12	>	,
<	15	,	2	,	4	,	10	,	9	,	519	,	12	>	,
<	15	,	2	,	4	,	11	,	8	,	519	,	13	>	,
<	15	,	2	,	4	,	11	,	9	,	519	,	13	>	,
<	15	,	2	,	4	,	12	,	8	,	519	,	14	>	,
<	15	,	2	,	4	,	12	,	9	,	519	,	14	>	,
<	16	,	3	,	0	,	0	,	0	,	426	,	69	>	,
<	16	,	3	,	0	,	0	,	1	,	426	,	69	>	,
<	16	,	3	,	0	,	1	,	0	,	426	,	81	>	,
<	16	,	3	,	0	,	1	,	1	,	426	,	81	>	,
<	16	,	3	,	0	,	2	,	0	,	426	,	83	>	,
<	16	,	3	,	0	,	2	,	1	,	426	,	83	>	,
<	17	,	3	,	1	,	3	,	2	,	426	,	77	>	,
<	17	,	3	,	1	,	3	,	3	,	426	,	77	>	,
<	17	,	3	,	1	,	4	,	2	,	426	,	107	>	,
<	17	,	3	,	1	,	4	,	3	,	426	,	107	>	,
<	18	,	3	,	2	,	5	,	4	,	426	,	9	>	,
<	18	,	3	,	2	,	5	,	5	,	426	,	9	>	,
<	18	,	3	,	2	,	6	,	4	,	426	,	10	>	,
<	18	,	3	,	2	,	6	,	5	,	426	,	10	>	,
<	18	,	3	,	2	,	7	,	4	,	426	,	13	>	,
<	18	,	3	,	2	,	7	,	5	,	426	,	13	>	,
<	19	,	3	,	3	,	8	,	6	,	426	,	9	>	,
<	19	,	3	,	3	,	8	,	7	,	426	,	9	>	,
<	19	,	3	,	3	,	9	,	6	,	426	,	10	>	,
<	19	,	3	,	3	,	9	,	7	,	426	,	10	>	,
<	20	,	3	,	4	,	10	,	8	,	426	,	19	>	,
<	20	,	3	,	4	,	10	,	9	,	426	,	19	>	,
<	20	,	3	,	4	,	11	,	8	,	426	,	25	>	,
<	20	,	3	,	4	,	11	,	9	,	426	,	25	>	,
<	20	,	3	,	4	,	12	,	8	,	426	,	25	>	,
<	20	,	3	,	4	,	12	,	9	,	426	,	25	>	,
<	21	,	4	,	0	,	0	,	0	,	527	,	13	>	,
<	21	,	4	,	0	,	0	,	1	,	527	,	13	>	,
<	21	,	4	,	0	,	1	,	0	,	527	,	15	>	,
<	21	,	4	,	0	,	1	,	1	,	527	,	15	>	,
<	21	,	4	,	0	,	2	,	0	,	527	,	16	>	,
<	21	,	4	,	0	,	2	,	1	,	527	,	16	>	,
<	22	,	4	,	1	,	3	,	2	,	527	,	58	>	,
<	22	,	4	,	1	,	3	,	3	,	527	,	58	>	,
<	22	,	4	,	1	,	4	,	2	,	527	,	73	>	,
<	22	,	4	,	1	,	4	,	3	,	527	,	73	>	,
<	23	,	4	,	2	,	5	,	4	,	527	,	58	>	,
<	23	,	4	,	2	,	5	,	5	,	527	,	58	>	,
<	23	,	4	,	2	,	6	,	4	,	527	,	64	>	,
<	23	,	4	,	2	,	6	,	5	,	527	,	64	>	,
<	23	,	4	,	2	,	7	,	4	,	527	,	82	>	,
<	23	,	4	,	2	,	7	,	5	,	527	,	82	>	,
<	24	,	4	,	3	,	8	,	6	,	527	,	29	>	,
<	24	,	4	,	3	,	8	,	7	,	527	,	29	>	,
<	24	,	4	,	3	,	9	,	6	,	527	,	36	>	,
<	24	,	4	,	3	,	9	,	7	,	527	,	36	>	,
<	25	,	4	,	4	,	10	,	8	,	527	,	71	>	,
<	25	,	4	,	4	,	10	,	9	,	527	,	71	>	,
<	25	,	4	,	4	,	11	,	8	,	527	,	88	>	,
<	25	,	4	,	4	,	11	,	9	,	527	,	88	>	,
<	25	,	4	,	4	,	12	,	8	,	527	,	89	>	,
<	25	,	4	,	4	,	12	,	9	,	527	,	89	>	,
<	26	,	5	,	0	,	0	,	0	,	462	,	62	>	,
<	26	,	5	,	0	,	0	,	1	,	462	,	62	>	,
<	26	,	5	,	0	,	1	,	0	,	462	,	63	>	,
<	26	,	5	,	0	,	1	,	1	,	462	,	63	>	,
<	26	,	5	,	0	,	2	,	0	,	462	,	86	>	,
<	26	,	5	,	0	,	2	,	1	,	462	,	86	>	,
<	27	,	5	,	1	,	3	,	2	,	462	,	33	>	,
<	27	,	5	,	1	,	3	,	3	,	462	,	33	>	,
<	27	,	5	,	1	,	4	,	2	,	462	,	38	>	,
<	27	,	5	,	1	,	4	,	3	,	462	,	38	>	,
<	28	,	5	,	2	,	5	,	4	,	462	,	19	>	,
<	28	,	5	,	2	,	5	,	5	,	462	,	19	>	,
<	28	,	5	,	2	,	6	,	4	,	462	,	21	>	,
<	28	,	5	,	2	,	6	,	5	,	462	,	21	>	,
<	28	,	5	,	2	,	7	,	4	,	462	,	22	>	,
<	28	,	5	,	2	,	7	,	5	,	462	,	22	>	,
<	29	,	5	,	3	,	8	,	6	,	462	,	53	>	,
<	29	,	5	,	3	,	8	,	7	,	462	,	53	>	,
<	29	,	5	,	3	,	9	,	6	,	462	,	57	>	,
<	29	,	5	,	3	,	9	,	7	,	462	,	57	>	,
<	30	,	5	,	4	,	10	,	8	,	462	,	39	>	,
<	30	,	5	,	4	,	10	,	9	,	462	,	39	>	,
<	30	,	5	,	4	,	11	,	8	,	462	,	48	>	,
<	30	,	5	,	4	,	11	,	9	,	462	,	48	>	,
<	30	,	5	,	4	,	12	,	8	,	462	,	62	>	,
<	30	,	5	,	4	,	12	,	9	,	462	,	62	>	,
<	31	,	6	,	0	,	0	,	0	,	496	,	69	>	,
<	31	,	6	,	0	,	0	,	1	,	496	,	69	>	,
<	31	,	6	,	0	,	1	,	0	,	496	,	72	>	,
<	31	,	6	,	0	,	1	,	1	,	496	,	72	>	,
<	31	,	6	,	0	,	2	,	0	,	496	,	89	>	,
<	31	,	6	,	0	,	2	,	1	,	496	,	89	>	,
<	32	,	6	,	1	,	3	,	2	,	496	,	2	>	,
<	32	,	6	,	1	,	3	,	3	,	496	,	2	>	,
<	32	,	6	,	1	,	4	,	2	,	496	,	2	>	,
<	32	,	6	,	1	,	4	,	3	,	496	,	2	>	,
<	33	,	6	,	2	,	5	,	4	,	496	,	65	>	,
<	33	,	6	,	2	,	5	,	5	,	496	,	65	>	,
<	33	,	6	,	2	,	6	,	4	,	496	,	83	>	,
<	33	,	6	,	2	,	6	,	5	,	496	,	83	>	,
<	33	,	6	,	2	,	7	,	4	,	496	,	88	>	,
<	33	,	6	,	2	,	7	,	5	,	496	,	88	>	,
<	34	,	6	,	3	,	8	,	6	,	496	,	76	>	,
<	34	,	6	,	3	,	8	,	7	,	496	,	76	>	,
<	34	,	6	,	3	,	9	,	6	,	496	,	85	>	,
<	34	,	6	,	3	,	9	,	7	,	496	,	85	>	,
<	35	,	6	,	4	,	10	,	8	,	496	,	8	>	,
<	35	,	6	,	4	,	10	,	9	,	496	,	8	>	,
<	35	,	6	,	4	,	11	,	8	,	496	,	10	>	,
<	35	,	6	,	4	,	11	,	9	,	496	,	10	>	,
<	35	,	6	,	4	,	12	,	8	,	496	,	13	>	,
<	35	,	6	,	4	,	12	,	9	,	496	,	13	>	,
<	36	,	7	,	0	,	0	,	0	,	503	,	4	>	,
<	36	,	7	,	0	,	0	,	1	,	503	,	4	>	,
<	36	,	7	,	0	,	1	,	0	,	503	,	4	>	,
<	36	,	7	,	0	,	1	,	1	,	503	,	4	>	,
<	36	,	7	,	0	,	2	,	0	,	503	,	5	>	,
<	36	,	7	,	0	,	2	,	1	,	503	,	5	>	,
<	37	,	7	,	1	,	3	,	2	,	503	,	70	>	,
<	37	,	7	,	1	,	3	,	3	,	503	,	70	>	,
<	37	,	7	,	1	,	4	,	2	,	503	,	73	>	,
<	37	,	7	,	1	,	4	,	3	,	503	,	73	>	,
<	38	,	7	,	2	,	5	,	4	,	503	,	98	>	,
<	38	,	7	,	2	,	5	,	5	,	503	,	98	>	,
<	38	,	7	,	2	,	6	,	4	,	503	,	105	>	,
<	38	,	7	,	2	,	6	,	5	,	503	,	105	>	,
<	38	,	7	,	2	,	7	,	4	,	503	,	108	>	,
<	38	,	7	,	2	,	7	,	5	,	503	,	108	>	,
<	39	,	7	,	3	,	8	,	6	,	503	,	60	>	,
<	39	,	7	,	3	,	8	,	7	,	503	,	60	>	,
<	39	,	7	,	3	,	9	,	6	,	503	,	69	>	,
<	39	,	7	,	3	,	9	,	7	,	503	,	69	>	,
<	40	,	7	,	4	,	10	,	8	,	503	,	6	>	,
<	40	,	7	,	4	,	10	,	9	,	503	,	6	>	,
<	40	,	7	,	4	,	11	,	8	,	503	,	8	>	,
<	40	,	7	,	4	,	11	,	9	,	503	,	8	>	,
<	40	,	7	,	4	,	12	,	8	,	503	,	8	>	,
<	40	,	7	,	4	,	12	,	9	,	503	,	8	>	,
<	41	,	8	,	0	,	0	,	0	,	344	,	55	>	,
<	41	,	8	,	0	,	0	,	1	,	344	,	55	>	,
<	41	,	8	,	0	,	1	,	0	,	344	,	60	>	,
<	41	,	8	,	0	,	1	,	1	,	344	,	60	>	,
