nbJobs =50;
nbStages =8;
nbMach =[0,3,2,3,3,2,2,2,2];
nbWork =[0,2,2,2,2,2,2,2,2];
B=10000;
OpDurations = [
[33,37,54,50,51,25,32,34,68,70,103,41,47,9,11,3,3,17,25],
[76,90,101,2,2,24,28,31,63,73,76,68,79,16,23,35,38,88,89],
[11,12,14,79,88,44,56,60,53,60,61,1,1,3,3,34,37,51,63],
[46,53,56,37,43,11,12,13,11,11,13,35,49,31,42,65,68,16,19],
[65,81,90,26,30,42,53,60,38,43,45,3,3,46,50,9,9,7,8],
[54,59,76,29,40,12,12,18,27,28,32,77,102,18,23,72,90,29,40],
[17,20,23,98,111,2,4,4,4,5,7,59,87,29,31,49,68,69,75],
[60,80,87,35,37,40,45,47,53,69,79,19,21,25,29,90,105,10,15],
[53,55,58,11,13,70,70,93,86,86,107,73,82,20,23,27,29,25,32],
[44,45,60,19,21,25,28,33,81,85,99,53,65,39,50,21,24,73,87],
[77,86,119,41,44,56,75,79,47,48,49,69,93,72,79,51,54,11,20],
[40,46,51,5,5,64,70,73,80,92,96,52,52,24,24,17,18,13,13],
[59,84,88,64,86,24,33,37,53,60,63,37,38,45,47,93,96,16,17],
[65,68,76,46,47,27,31,35,23,23,23,45,51,95,101,59,75,6,7],
[93,108,113,22,27,30,34,35,22,29,32,15,17,29,37,49,56,53,61],
[66,80,89,87,88,13,13,13,74,78,87,3,3,31,44,22,24,7,9],
[71,81,111,56,58,24,35,50,44,53,54,56,63,33,35,37,40,61,111],
[34,40,49,21,28,6,7,8,76,78,91,5,6,58,79,18,27,20,26],
[79,86,88,39,50,38,39,47,59,62,63,40,45,43,65,25,27,78,82],
[105,112,129,4,6,64,82,88,32,34,39,94,98,27,30,81,88,31,34],
[20,25,29,79,97,40,56,56,22,36,38,36,58,15,20,75,91,83,106],
[17,17,17,27,35,49,52,60,43,53,57,41,42,5,6,28,34,84,88],
[65,79,92,54,73,91,96,121,49,54,57,59,59,22,24,87,105,33,39],
[43,48,49,82,90,34,44,62,12,13,17,31,46,13,14,5,6,17,20],
[48,52,65,20,22,58,61,64,65,72,80,28,36,56,61,49,53,17,19],
[48,57,59,63,66,72,78,103,20,24,27,41,43,45,50,52,53,55,56],
[75,90,100,34,44,18,24,28,49,61,66,52,53,38,47,20,21,86,91],
[4,5,5,88,90,25,29,30,41,42,52,32,39,7,7,17,24,78,84],
[18,20,21,71,78,52,57,68,26,27,29,73,82,100,103,5,6,54,71],
[45,46,57,55,60,21,22,38,81,90,106,4,5,35,69,60,69,20,25],
[42,44,53,13,18,3,3,3,77,88,100,78,82,47,53,84,118,33,40],
[12,13,13,13,17,95,106,107,57,70,83,89,89,2,2,92,112,18,18],
[41,50,55,47,48,35,45,60,49,55,67,13,13,36,53,84,89,75,88],
[26,29,30,79,87,82,94,95,78,84,97,56,62,66,78,15,16,66,66],
[13,14,16,102,104,72,84,84,64,75,103,3,4,69,86,72,87,2,2],
[35,36,45,45,52,70,94,98,17,18,23,90,93,79,89,35,36,34,40],
[69,82,98,60,72,2,2,2,2,3,4,21,25,69,90,90,96,95,102],
[58,74,89,47,56,94,102,114,21,24,30,35,40,40,46,1,1,78,103],
[8,10,13,6,6,23,29,37,57,59,61,53,88,27,29,4,6,68,80],
[41,46,50,48,59,76,77,83,25,29,38,69,78,46,50,52,83,91,93],
[12,13,15,77,93,41,42,46,64,73,82,44,51,56,69,72,85,19,23],
[60,69,91,79,103,70,84,93,21,29,36,71,92,46,57,68,76,28,31],
[54,64,81,6,7,55,56,63,35,38,41,52,87,77,80,14,15,67,91],
[35,39,39,29,29,60,61,62,81,84,106,77,80,81,102,25,28,84,104],
[18,19,22,69,70,61,67,79,80,82,94,40,57,38,40,38,39,78,91],
[52,55,64,26,28,98,101,109,70,80,85,15,19,43,55,17,19,45,50],
[41,44,48,34,36,57,58,62,14,16,19,71,84,66,82,83,114,94,119],
[20,22,23,86,97,76,100,123,89,94,102,19,31,15,18,69,76,74,77],
[63,65,68,24,26,91,100,101,84,85,93,80,90,96,118,34,40,70,88],
[43,44,51,88,112,56,68,74,8,10,11,17,17,66,89,15,16,37,45]
];
OpDue = [1122,1629,1215,1111,1071,1464,1467,1519,1574,1571,1916,1262,1746,1559,1393,1320,1797,1095,1736,1899,1749,1267,2049,1077,1475,1699,1653,1243,1710,1479,1683,1645,1701,2002,1762,1767,1792,1702,1130,1958,1695,2039,1641,2034,1816,1586,2045,1989,2332,1491];
