/*********************************************
 * OPL 12.9.0.0 Data
 * Author: Administrator
 * Creation Date: 2019年7月25日 at 下午3:57:15
 *********************************************/
nbJobs = 10;
nbStages = 5;

nbMach = [3,2,3,2,2];
nbWker = [2,2,2,2,2];

Ops = {
<	1	,	0	,	0	>	,
<	2	,	0	,	1	>	,
<	3	,	0	,	2	>	,
<	4	,	0	,	3	>	,
<	5	,	0	,	4	>	,
<	6	,	1	,	0	>	,
<	7	,	1	,	1	>	,
<	8	,	1	,	2	>	,
<	9	,	1	,	3	>	,
<	10	,	1	,	4	>	,
<	11	,	2	,	0	>	,
<	12	,	2	,	1	>	,
<	13	,	2	,	2	>	,
<	14	,	2	,	3	>	,
<	15	,	2	,	4	>	,
<	16	,	3	,	0	>	,
<	17	,	3	,	1	>	,
<	18	,	3	,	2	>	,
<	19	,	3	,	3	>	,
<	20	,	3	,	4	>	,
<	21	,	4	,	0	>	,
<	22	,	4	,	1	>	,
<	23	,	4	,	2	>	,
<	24	,	4	,	3	>	,
<	25	,	4	,	4	>	,
<	26	,	5	,	0	>	,
<	27	,	5	,	1	>	,
<	28	,	5	,	2	>	,
<	29	,	5	,	3	>	,
<	30	,	5	,	4	>	,
<	31	,	6	,	0	>	,
<	32	,	6	,	1	>	,
<	33	,	6	,	2	>	,
<	34	,	6	,	3	>	,
<	35	,	6	,	4	>	,
<	36	,	7	,	0	>	,
<	37	,	7	,	1	>	,
<	38	,	7	,	2	>	,
<	39	,	7	,	3	>	,
<	40	,	7	,	4	>	,
<	41	,	8	,	0	>	,
<	42	,	8	,	1	>	,
<	43	,	8	,	2	>	,
<	44	,	8	,	3	>	,
<	45	,	8	,	4	>	,
<	46	,	9	,	0	>	,
<	47	,	9	,	1	>	,
<	48	,	9	,	2	>	,
<	49	,	9	,	3	>	,
<	50	,	9	,	4	>	
};

OpDurations = {
<	1	,	0	,	0	,	0	,	0	,	389	,	42	>	,
<	1	,	0	,	0	,	0	,	1	,	389	,	42	>	,
<	1	,	0	,	0	,	1	,	0	,	389	,	50	>	,
<	1	,	0	,	0	,	1	,	1	,	389	,	50	>	,
<	1	,	0	,	0	,	2	,	0	,	389	,	54	>	,
<	1	,	0	,	0	,	2	,	1	,	389	,	54	>	,
<	2	,	0	,	1	,	3	,	2	,	389	,	3	>	,
<	2	,	0	,	1	,	3	,	3	,	389	,	3	>	,
<	2	,	0	,	1	,	4	,	2	,	389	,	3	>	,
<	2	,	0	,	1	,	4	,	3	,	389	,	3	>	,
<	3	,	0	,	2	,	5	,	4	,	389	,	51	>	,
<	3	,	0	,	2	,	5	,	5	,	389	,	51	>	,
<	3	,	0	,	2	,	6	,	4	,	389	,	63	>	,
<	3	,	0	,	2	,	6	,	5	,	389	,	63	>	,
<	3	,	0	,	2	,	7	,	4	,	389	,	64	>	,
<	3	,	0	,	2	,	7	,	5	,	389	,	64	>	,
<	4	,	0	,	3	,	8	,	6	,	389	,	11	>	,
<	4	,	0	,	3	,	8	,	7	,	389	,	11	>	,
<	4	,	0	,	3	,	9	,	6	,	389	,	12	>	,
<	4	,	0	,	3	,	9	,	7	,	389	,	12	>	,
<	5	,	0	,	4	,	10	,	8	,	389	,	68	>	,
<	5	,	0	,	4	,	10	,	9	,	389	,	68	>	,
<	5	,	0	,	4	,	11	,	8	,	389	,	76	>	,
<	5	,	0	,	4	,	11	,	9	,	389	,	76	>	,
<	6	,	1	,	0	,	0	,	0	,	498	,	42	>	,
<	6	,	1	,	0	,	0	,	1	,	498	,	42	>	,
<	6	,	1	,	0	,	1	,	0	,	498	,	54	>	,
<	6	,	1	,	0	,	1	,	1	,	498	,	54	>	,
<	6	,	1	,	0	,	2	,	0	,	498	,	58	>	,
